player,season_end,pre_recognition,pre_traditional_production,pre_team_achievement,pre_prime_raw,pre_prime_score,pre_statistical_impact,pre_postseason_perf
Kevin Grevey,1981,0.0,10.537063607655151,0.0,10.49536912403094,34.24151006072339,21.42171052631579,0.0
Kenny Carr,1981,0.0,19.6591562720322,0.0,12.44547938646983,37.66821907970474,20.744078947368422,0.0
Dennis Johnson,1981,44.0,14.885969733516445,25.5,25.15794678071919,54.94743347589899,32.65592105263158,0.8068576530924891
Greg Ballard,1981,0.0,11.338256883580867,0.0,14.372707303216217,40.559060954824325,30.855921052631583,0.0
Mike Bratz,1981,0.0,9.131617565555171,0.0,4.359652462489214,22.992696181230226,5.44671052631579,0.0
Otis Birdsong,1981,16.0,30.967010447845645,49.6,25.545021165881032,55.43127645735129,36.15526315789474,2.0173564128622203
Larry Smith,1981,0.0,12.431849170226675,0.0,9.542290515528626,32.49419927846915,18.298684210526318,0.0
Kevin Porter,1981,7.2,21.31240190432449,0.0,16.577482137134417,43.86622320570163,27.47171052631579,0.0
Jim Chones,1981,0.0,7.0267706856848005,0.0,4.113754833960959,22.54188386226176,8.26578947368421,-0.33020196165857496
Terry Tyler,1981,0.0,14.17114221322402,0.0,15.10334132463106,41.65501198694659,30.63684210526316,0.0
Marques Johnson,1981,23.200000000000003,31.171748075164565,25.5,36.78004656103742,67.1275523811671,54.863815789473676,23.39253595862297
James Bailey,1981,0.0,14.054681465489612,0.0,8.5309612099426,30.640095551561433,14.106578947368419,0.0
Johnny Davis,1981,0.0,12.21789249109032,0.0,9.852240354181028,33.06244064933188,18.471052631578946,1.445464783217048
Michael Brooks,1981,0.0,10.409358560067307,0.0,9.356941574986399,32.15439288747506,18.24671052631579,0.0
Mike O'Koren,1981,0.0,6.21657267848065,0.0,6.655635371969988,27.20199818194498,12.898026315789474,0.0
Bill Laimbeer,1981,0.0,9.85936190041585,0.0,9.616723298357401,32.6306593803219,18.73486842105263,0.0
Geoff Huston,1981,0.0,11.23922323816579,0.0,3.2069868800148154,20.879475946693827,2.2282894736842103,0.0
Kelvin Ransey,1981,0.0,16.29004371975545,0.0,5.5289424870648,25.1363945596188,6.689473684210527,-3.4754029638883512
Sidney Moncrief,1981,0.0,24.958573609237316,25.5,21.08639486453754,49.85799358067192,43.8671052631579,-7.309349809250428
Maurice Cheeks,1981,0.0,22.94779477709104,49.6,23.015616279344343,52.269520349180425,41.24144736842105,8.446700102727727
Mark Olberding,1981,0.0,19.97914200984563,25.5,13.241122614147569,38.861683921221356,22.161842105263162,0.3419863144751798
Billy Knight,1981,0.0,28.979087562690623,0.0,19.919916367710947,48.399895459638685,36.31250000000001,-1.3839641850044597
Quinn Buckner,1981,7.2,13.214533072794769,25.5,12.15165966624253,37.2274894993638,22.433552631578948,-5.489882085526316
Phil Smith,1981,0.0,16.098724624867582,0.0,10.414759543484964,34.09372582972243,17.915131578947367,0.0
James Edwards,1981,0.0,18.815556126815927,0.0,14.880691626747948,41.32103744012192,29.347368421052625,-2.5139009287925695
Mike Bantom,1981,0.0,10.334972634499392,0.0,8.764958138735738,31.069089921015518,16.542105263157893,1.6739700856548532
World B. Free,1981,0.0,24.372266795319142,0.0,17.286004494170303,44.929006741255456,31.45394736842105,0.0
Joe Bryant,1981,0.0,6.57332218168988,0.0,4.415915906330057,23.09584582827177,7.810526315789474,0.0
John Johnson,1981,0.0,7.687085503191411,0.0,1.6027003644293207,17.938284001453756,-0.36184210526315735,0.0
Jim Spanarkel,1981,0.0,18.44954916486729,0.0,14.020755689585634,40.031133534378455,25.394736842105264,0.0
Brian Taylor,1981,0.0,22.03512844533648,0.0,16.99729668154986,44.49594502232479,31.75526315789474,0.0
Vinnie Johnson,1981,0.0,21.797427458027972,0.0,15.503731663996094,42.25559749599414,28.013815789473686,0.0
Purvis Short,1981,0.0,13.84139478570285,0.0,11.492743999888111,36.070030666461534,22.623684210526317,0.0
Steve Hawes,1981,0.0,16.662509849283236,0.0,12.000147141342183,37.000220712013274,21.583552631578947,0.0
Robert Parish,1981,13.600000000000001,40.86451129219322,55.00000000000001,33.686393683208905,63.686393683208905,56.96644736842105,-2.939955607330856
Phil Hubbard,1981,0.0,14.927982026359288,0.0,8.461936444513553,30.513550148274845,12.971710526315789,0.0
Phil Ford,1981,0.0,21.551156079253076,49.6,13.04677426293724,38.57016139440586,22.019736842105264,-7.079164086687306
Keith Herron,1981,0.0,7.125795539920123,0.0,5.694827647324831,25.440517353428856,10.011184210526315,0.0
Roger Phegley,1981,0.0,12.680550946872437,0.0,6.814727742638833,27.493667528171194,9.926973684210527,0.0
Wes Matthews,1981,0.0,11.453194850488678,0.0,5.468920918602623,25.026355017438142,8.062500000000002,0.0
Bob Wilkerson,1981,0.0,6.4150658824441456,25.5,4.880192097807727,23.947018845980832,10.660526315789474,-5.353492621178405
Sam Lacey,1981,0.0,17.486513364364683,49.6,14.25237891721842,40.37856837582763,24.903289473684207,-1.7267772844220546
Junior Bridgeman,1981,0.0,14.150251015488376,25.5,13.188731706643342,38.783097559965015,27.95263157894737,-4.4714305719976775
Randy Smith,1981,0.0,15.939196344077862,0.0,10.504490356343943,34.258232319963895,17.75921052631579,0.0
Jeff Cook,1981,0.0,7.203201756282857,25.5,6.878787977759658,27.61111129255937,14.923684210526316,-5.092220664038312
Scott Lloyd,1981,0.0,5.789944471503345,0.0,-0.7372576463857572,14.115290824337091,-6.35,0.0
Walter Davis,1981,6.4,27.89699116511626,25.5,19.351709719175073,47.68963714896884,32.497368421052634,-4.152076410924973
Billy McKinney,1981,0.0,12.953658868517893,0.0,6.344018362388757,26.630700331046054,9.536184210526315,0.0
Maurice Lucas,1981,0.0,10.563167913429519,0.0,7.350871101236257,28.476597018933138,12.344736842105263,0.0
Larry Kenon,1981,0.0,9.992581576142761,25.5,7.248022775963413,28.288041755932923,13.211184210526316,-1.7573682740729757
Lionel Hollins,1981,0.0,8.38570071814578,49.6,3.7150445916791823,21.81091508474517,6.5111842105263165,-8.470143982198142
Dan Roundfield,1981,13.600000000000001,26.99587263336067,0.0,23.129450771253914,52.41181346406739,37.935526315789474,0.0
Kermit Washington,1981,7.2,22.192750555567162,0.0,17.819566794384954,45.72935019157743,30.78223684210526,-1.1763192478884255
Mickey Johnson,1981,0.0,15.067617499586088,25.5,12.744944396434672,38.117416594652006,25.686184210526317,-3.222454304604286
Dave Robisch,1981,0.0,6.243223623505686,0.0,7.001076960936193,27.835307761716354,14.973684210526315,0.0
Calvin Natt,1981,0.0,10.516624421547107,0.0,7.3414584230493105,28.45934044225707,14.542763157894736,-3.2493808049535597
Darryl Dawkins,1981,0.0,33.15738665443743,49.6,16.778274805878493,44.16741220881774,23.792763157894733,-1.2802763845422256
John Drew,1981,0.0,23.324730955566565,0.0,13.44951466855219,39.17427200282829,21.74473684210526,0.0
James Silas,1981,0.0,24.689930777190582,25.5,16.18268294462287,43.2740244169343,30.340131578947368,-6.594241486068111
Alvan Adams,1981,0.0,27.2660528061029,25.5,22.90774437576101,52.13468046970126,46.61842105263158,-7.130712074303404
Bobby Jones,1981,19.200000000000003,30.74130193328088,49.6,31.57294181651436,61.57294181651436,49.10921052631579,8.840400334224498
Wes Unseld,1981,0.0,12.743455363826019,0.0,12.712010662899816,38.06801599434972,26.01644736842105,0.0
Bill Robinzine,1981,0.0,13.664195688507416,0.0,4.638731094586557,23.504340340075355,4.655921052631578,0.0
Calvin Murphy,1981,0.0,18.90911257515947,64.0,15.66882858253838,42.50324287380757,25.104605263157897,2.80326833010625
Allan Bristow,1981,0.0,13.930233923392489,0.0,8.005011532671546,29.6758544765645,13.036184210526315,0.0
Fred Brown,1981,0.0,17.063175115775817,0.0,14.80879049694066,41.21318574541099,28.849342105263162,0.0
Darwin Cook,1981,0.0,11.556275998605372,0.0,9.274573434159683,32.00338462929275,16.848684210526315,0.0
Freeman Williams,1981,0.0,25.072963942839415,0.0,14.529448340405034,40.79417251060755,23.745394736842105,0.0
Sly Williams,1981,0.0,11.30014906286397,0.0,13.198904745911111,38.79835711886667,26.823684210526313,4.884576709295458
Dave Corzine,1981,0.0,12.504885096276798,25.5,10.082161929784904,33.48396353793899,19.779605263157894,-3.4586621994870854
Kent Benson,1981,0.0,11.097059390165413,0.0,8.547991960985831,30.67131859514069,15.296052631578947,0.0
George Johnson,1981,11.200000000000001,14.905336489238714,25.5,14.188701652408248,40.283052478612376,23.665131578947367,-4.092301476701847
Bob Gross,1981,0.0,17.673071397010933,0.0,13.115331370495486,38.67299705574323,23.55592105263158,1.4507252094840726
Mitch Kupchak,1981,0.0,21.863751869933438,0.0,12.52012876859843,37.780193152897645,20.625,0.0
Paul Griffin,1981,0.0,18.479570325426856,25.5,13.416573444750984,39.12486016712648,25.020394736842103,-2.9685087725728208
John Lucas,1981,0.0,12.583288738358725,0.0,3.5406512189969375,21.491193901494384,2.642105263157894,0.0
Dudley Bradley,1981,7.2,8.778790704287491,0.0,11.39477550373188,35.89042175684178,22.351973684210527,-2.1656656346749226
George McGinnis,1981,0.0,12.575049185806073,0.0,4.910607431909606,24.002780291834277,7.069078947368421,-2.35390092879257
Don Collins,1981,0.0,11.212219070583982,0.0,7.009316004822637,27.850412675508167,12.249342105263159,0.0
Tom Owens,1981,0.0,15.365577336873598,0.0,9.782340702450535,32.93429128782598,17.536184210526315,-1.6654798761609906
Ron Lee,1981,0.0,14.337273207824527,0.0,5.561989782402274,25.196981267737502,5.724342105263157,0.0
Cliff Robinson,1981,0.0,19.89495005678568,0.0,9.286096446231562,32.02451015142453,12.30921052631579,0.0
Paul Mokeski,1981,0.0,6.993866220983829,0.0,2.048850592537991,18.75622608631965,0.5710526315789473,0.0
Richard Washington,1981,0.0,9.830735218327359,0.0,3.8852043958487457,22.1228747257227,4.791447368421053,0.0
Ricky Sobers,1981,0.0,15.056685293319267,25.5,8.460937166342857,30.511718138295237,15.7125,-6.207631553115325
Wally Walker,1981,0.0,4.662399613371848,0.0,2.462516327567212,19.514613267206556,3.5723684210526314,0.0
Louis Orr,1981,0.0,10.7189589753541,0.0,9.222659911861848,31.908209838413388,19.344078947368423,-2.1465041279750388
Brian Winters,1981,0.0,8.494428129747776,25.5,5.722996520261223,25.492160287145573,10.825657894736842,-3.192332685200972
Andrew Toney,1981,0.0,11.495033615607937,49.6,2.5539767325664164,19.682290676371764,2.123684210526315,-9.285576024308241
Bob Lanier,1981,0.0,24.696659920578707,25.5,24.27753882855439,53.84692353569299,41.36184210526316,16.52057638268053
Johnny High,1981,0.0,6.504474496133648,25.5,4.069212409273419,22.4602227503346,7.080263157894737,-3.327458685454445
John Long,1981,0.0,12.57130234576255,0.0,7.399435171442253,28.56563114764413,11.516447368421053,0.0
Armond Hill,1981,0.0,8.869062760511454,0.0,0.16725317970740505,15.306630829463575,-4.461184210526317,0.0
Reggie Johnson,1981,0.0,8.478784334237755,25.5,3.1768659042811436,20.824254157848763,4.167763157894737,-4.165967007684654
Marvin Webster,1981,0.0,8.540776435753553,0.0,4.006817767184739,22.34583257317202,7.669736842105263,-2.527193996444466
Charlie Criss,1981,0.0,9.258546800222181,0.0,5.613418915637898,25.291268012002813,8.973684210526315,0.0
Kenny Higgs,1981,0.0,12.075998379953566,0.0,3.072844696286599,20.633548609858764,1.676973684210526,0.0
Rich Kelley,1981,0.0,19.462867532091124,25.5,14.034567430522017,40.051851145783026,26.77828947368421,-4.667222664912638
Allen Leavell,1981,0.0,10.211314724001179,64.0,6.3578053923804525,26.655976552697496,9.519736842105264,-5.774439815628217
Brad Davis,1981,0.0,28.45769570432244,0.0,14.558167192798225,40.837250789197334,21.29736842105263,0.0
Ollie Mack,1981,0.0,5.189894755322565,0.0,3.4181278986177386,21.26656781413252,6.126973684210526,0.0
Billy Paultz,1981,0.0,6.979395709413576,64.0,4.886184804107807,23.958005474197645,10.674999999999999,-12.638702205882353
Kevin McHale,1981,0.0,17.599462431124415,55.00000000000001,15.184497705459284,41.776746558188925,22.099342105263162,10.235113605209742
Clemon Johnson,1981,0.0,11.954839847630092,0.0,10.62637909657333,34.48169501038444,21.538815789473684,-0.42325856389988925
Calvin Garrett,1981,0.0,4.266294054848193,64.0,1.2884909780610236,17.362233459778544,-0.10855263157894718,-6.593948335913312
Harvey Catchings,1981,0.0,12.628713747275645,25.5,7.1421970334330505,28.09402789462726,13.655263157894739,-6.104829721362227
Gar Heard,1981,0.0,9.315252967450505,0.0,5.894221371339788,25.806072514122945,10.185526315789472,0.0
Mike Dunleavy,1981,0.0,14.914696137899222,64.0,7.5972652267733505,28.92831958241781,13.097368421052632,-11.969159441176469
Gerald Henderson,1981,0.0,6.5643651915907695,55.00000000000001,3.176765168721984,20.824069475990303,-0.19013157894736885,3.4553240694584506
Cedrick Hordges,1981,0.0,7.420321779110102,0.0,0.7944792524452379,16.456545296149603,-1.702631578947369,0.0
Wayne Robinson,1981,0.0,5.699031849468627,0.0,2.0889353745197985,18.829714853286298,1.392105263157894,0.0
Ernie Grunfeld,1981,0.0,11.513128075964936,49.6,10.489906307955728,34.231494897918836,17.103947368421053,0.8048243894737874
Larry Drew,1981,0.0,6.6009113474583785,0.0,-1.44984146374907,13.260190243501116,-8.32763157894737,0.0
Mike Gminski,1981,0.0,10.917154365176678,0.0,4.707310445884183,23.63006915078767,5.25,0.0
Johnny Moore,1981,0.0,14.464275862703174,25.5,11.556003166607773,36.186005805447586,21.05723684210526,-0.25383344463524926
Dwight Jones,1981,0.0,7.798252603137759,25.5,5.116450966534034,24.380160105312395,9.820394736842104,-3.881050080174801
Rick Robey,1981,0.0,17.025334297982834,55.00000000000001,8.92868327172356,31.369252664826526,17.208552631578947,-13.524594871323531
Tom McMillen,1981,0.0,4.551904252674335,0.0,2.954925440506866,20.41736330759592,4.617105263157894,0.0
Billy Ray Bates,1981,0.0,20.488177756293982,0.0,14.741034618261315,41.11155192739197,24.337500000000002,5.5481191667973375
Joe Meriweather,1981,0.0,10.707607909782807,49.6,4.6944812814487165,23.606549015989312,6.150657894736843,-7.328596675019351
Mike Glenn,1981,0.0,17.687958249505368,0.0,12.683731205441953,38.02559680816293,23.593421052631577,1.3895018778296264
Sam Pellom,1981,0.0,8.62906070248443,0.0,4.902777930003483,23.988426205006384,7.480263157894737,0.0
Kyle Macy,1981,0.0,13.476386853903863,25.5,14.07196421624229,40.10794632436343,24.015789473684208,8.356709158085138
Ron Brewer,1981,0.0,6.242594376908297,25.5,3.8550543074516974,22.067599563661446,2.508552631578947,4.58810826833864
T.R. Dunn,1981,0.0,5.058449730716813,0.0,3.1537835675381216,20.781936540486555,5.744078947368419,0.0
Jan van Breda Kolff,1981,0.0,4.567006262413765,0.0,-0.8692425535062487,13.956908935792502,-5.834210526315791,0.0
Alvin Scott,1981,0.0,10.01662742284286,25.5,12.615713884110978,37.92357082616647,27.461842105263155,-2.9721844619620903
Wayne Cooper,1981,0.0,9.11215491098574,0.0,0.4372496115989762,15.801624287931457,-3.961842105263158,0.0
Tom Henderson,1981,0.0,11.46011116937419,64.0,3.233356901601212,20.927820986268888,3.6486842105263153,-12.144282352941175
Lowes Moore,1981,0.0,8.327887225212427,0.0,2.803066171309208,20.138954647400215,1.7177631578947359,0.0
Kiki Vandeweghe,1981,0.0,4.871098041221374,0.0,0.9572919025251015,16.755035154629354,0.12499999999999963,0.0
Magic Johnson,1981,0.0,16.027866234295765,0.0,26.241991538377537,56.24199153837753,62.33552631578947,-2.175846342374947
Marty Byrnes,1981,0.0,6.475153259505661,0.0,6.275459191795459,26.505008518291675,11.673026315789473,0.0
Leon Douglas,1981,0.0,16.384422057137954,49.6,6.063675131474179,26.116737741035994,8.730921052631578,-11.792136235681115
Steve Mix,1981,0.0,21.10185743734626,49.6,17.874022552633885,45.811033828950826,38.21907894736842,-11.583560371517027
Bob Elliott,1981,0.0,8.293625744130312,0.0,3.87796980042795,22.109611300784575,4.526973684210527,0.0
Sonny Parker,1981,0.0,4.5126347955235895,0.0,6.7854617012205365,27.440013118904318,15.583552631578947,0.0
Clint Richardson,1981,0.0,6.470127192541646,49.6,4.951881903643645,24.078450156680017,10.023684210526316,-6.779267580301857
Rickey Green,1981,0.0,4.367418506224194,0.0,4.271820295066204,22.831670540954708,8.49671052631579,0.0
Rudy Tomjanovich,1981,0.0,7.326035577144609,64.0,4.35135234046886,22.977479290859577,7.0111842105263165,-8.239133126934984
Bill Hanzlik,1981,0.0,8.965999774897597,0.0,6.219394624261342,26.40222347781246,11.008552631578947,0.0
Coby Dietrick,1981,0.0,8.991117462809395,25.5,6.364923335242672,26.669026114611565,13.200657894736842,-5.4728792569659435
Eddie Jordan,1981,0.0,8.924234002337021,0.0,1.200236696505812,17.20043394359399,-1.4361842105263163,-0.7116802443609022
Foots Walker,1981,0.0,0.0,0.0,1.6174087591240873,17.965249391727493,3.1710526315789465,0.0
Ron Boone,1981,0.0,6.135401683885786,0.0,-4.568262726675956,9.518084727988853,-15.335526315789474,0.0
Bill Willoughby,1981,0.0,8.423250162850376,64.0,3.2474239908194464,20.953610649835653,5.073026315789473,-11.530071794117648
Henry Bibby,1981,0.0,9.124571522601226,0.0,2.7446052752207097,20.031776337904635,2.055263157894737,0.0
Mike Gale,1981,0.0,12.134799069264325,0.0,9.047653018838272,31.587363867870163,18.39144736842105,-2.7189154761513157
Carl Nicks,1981,0.0,5.395394207163793,0.0,-2.462967216495604,12.044439340205274,-9.463157894736844,0.0
Abdul Jeelani,1981,0.0,10.939569218610213,0.0,6.43551209065267,26.79843883286323,9.641447368421053,0.0
Jim Brewer,1981,0.0,8.767069080689245,0.0,5.423347658059971,24.94280403977661,11.74078947368421,-2.4211455108359132
Don Buse,1981,0.0,7.540855465788993,0.0,6.770843845546866,27.41321371683592,14.619736842105262,-2.086305957454528
Mark Landsberger,1981,0.0,9.635667434263752,0.0,2.1132252677962984,18.874246324293214,2.386184210526316,-2.0754679803599068
Pat Cummings,1981,0.0,19.090836065769956,25.5,8.208430181617164,30.048788666298133,12.166447368421052,-4.577399380804954
Sidney Wicks,1981,0.0,6.111736988973341,0.0,0.2641600231588538,15.484293375791232,-2.807236842105264,0.0
Paul Westphal,1981,6.4,0.0,0.0,8.852483576642335,31.22955322384428,19.495394736842105,0.0
Glen Gondrezick,1981,0.0,11.434424030847968,0.0,11.970583061076615,36.946068945307125,25.288157894736845,0.0
Joel Kramer,1981,0.0,11.345809395084718,25.5,8.561591278015827,30.69625067636235,16.711842105263155,-4.351355685661765
Jeff Wilkins,1981,0.0,8.293557721121331,0.0,-0.6560554333090458,14.212733480029145,-6.376973684210526,0.0
Tree Rollins,1981,0.0,6.339867856450642,0.0,10.297695242555363,33.87910794468483,22.88486842105263,0.0
